,T,Age,AgeTag,Sex,yo1,yo1CF,y1,y1CF,yo2,yo2CF,y2,y2CF,yo3,yo3CF,y3,y3CF
71,1.0,0.18,-1.0,1.0,225.0,-95.0,226.4250271750879,-95.91275532574977,130.6,60.6,130.20980927447755,60.086101210993704,130.6,15.600000000000001,128.17755896623893,16.25464846872668
355,-1.0,0.12,-1.0,1.0,-95.0,225.0,-91.94453514345005,220.7170147565415,50.4,120.4,50.96352476657277,118.68338584185021,20.4,120.4,18.55614058769576,121.72079746266544
329,-1.0,0.74,1.0,-1.0,25.0,-155.0,23.341845302754024,-155.83098359638544,-159.2,-89.2,-157.26619404185104,-89.57033244968618,-159.2,95.8,-154.95177677912056,98.30499285958993
402,-1.0,0.8400000000000001,1.0,-1.0,25.0,-155.0,26.091928665871286,-150.78398948840695,-167.20000000000002,-97.20000000000002,-170.31756115033247,-96.95996893842597,-167.20000000000002,112.80000000000001,-166.47943395268564,119.42569797427312
15,1.0,0.48,-1.0,1.0,225.0,-95.0,225.2603112813252,-91.18219085171484,181.6,111.6,180.53601057929788,112.21805735852047,181.6,-8.400000000000006,182.66778127132022,-9.392923875185938
221,1.0,0.46,-1.0,-1.0,-155.0,25.0,-151.20437943886893,27.94322531898643,-66.8,-136.8,-74.98404169763307,-141.57093897962778,48.2,-136.8,47.778077374784054,-133.10257694514465
255,1.0,1.0,1.0,-1.0,-155.0,25.0,-157.9520946895545,27.733906748134732,-110.0,-180.0,-107.63040021342263,-181.87990393575768,140.0,-180.0,143.58400946036883,-180.25191237990774
25,-1.0,0.86,1.0,1.0,-95.0,225.0,-92.91099185699424,224.48818980473095,176.2,246.2,178.85779574249872,250.7955126895302,-38.8,246.2,-42.075920769058726,243.88245329643897
409,-1.0,0.78,1.0,-1.0,25.0,-155.0,21.6751611866231,-157.00864130925518,-162.4,-92.4,-162.0910884562488,-93.34093738585223,-162.4,102.6,-163.05385630789613,102.61118583878256
461,1.0,0.34,-1.0,-1.0,-155.0,25.0,-153.1458356834375,26.657022131180113,-57.2,-127.2,-57.415768477097416,-124.32399771073383,27.8,-127.2,26.281228016953367,-128.2099566552571
478,-1.0,0.2,-1.0,-1.0,25.0,-155.0,25.575090184855014,-149.49504069637473,-116.0,-46.0,-115.65150159535878,-47.34836694430063,-116.0,4.0,-113.75511166120383,-2.2616640067806397
223,1.0,0.2,-1.0,-1.0,-155.0,25.0,-156.23362979057768,35.50485888740036,-46.0,-116.0,-42.18257770270824,-119.1390894762686,4.0,-116.0,4.14256429489049,-119.42534785269493
394,-1.0,0.6,1.0,-1.0,25.0,-155.0,27.291919432960974,-153.99136847461546,-148.0,-78.0,-151.30983783589218,-80.52985018428721,-148.0,72.0,-144.9452510891279,71.1389040050357
194,-1.0,0.64,1.0,1.0,-95.0,225.0,-95.31371952535406,223.68057385449407,138.8,208.8,142.1237446597503,210.7015438506426,-21.200000000000003,208.8,-17.945235865945413,210.65587917795395
82,1.0,0.36,-1.0,1.0,225.0,-95.0,226.47910150354218,-91.3943006045692,161.2,91.2,160.26515644333682,94.60050731731502,161.2,1.2000000000000028,158.88968497291864,5.897976368991238
169,-1.0,0.6799999999999999,1.0,1.0,-95.0,225.0,-98.42135366012651,226.73937837910427,145.59999999999997,215.59999999999997,146.14909613875915,221.53761411468113,-24.39999999999999,215.59999999999997,-27.02041730620843,214.3071003499283
39,-1.0,0.8200000000000001,1.0,1.0,-95.0,225.0,-91.86415885770363,226.75675034282273,169.40000000000003,239.40000000000003,170.19475789741,238.04145046304123,-35.60000000000001,239.40000000000003,-32.633104281349546,245.75147774749013
492,-1.0,0.56,1.0,-1.0,25.0,-155.0,18.93361867237452,-152.78989079823893,-144.8,-74.8,-146.7983082319119,-74.81385795159959,-144.8,65.2,-143.3754840003672,64.76192254869899
100,-1.0,0.94,1.0,1.0,-95.0,225.0,-97.83295473715796,223.24094954156573,189.8,259.8,190.01170665340297,256.5205571679718,-45.2,259.8,-48.717831391089916,262.99954700679103
181,-1.0,0.8,1.0,1.0,-95.0,225.0,-94.85207815175676,227.19952597648648,166.0,236.0,168.83071911648534,236.33380353278443,-34.0,236.0,-37.99550731866391,234.15717240202625
400,-1.0,0.72,1.0,-1.0,25.0,-155.0,25.27135762273675,-149.6864582367261,-157.6,-87.6,-159.39619880076944,-83.96704111578043,-157.6,92.4,-156.51697559160814,89.92303955894556
108,1.0,0.32,-1.0,1.0,225.0,-95.0,224.91005793480392,-92.74908135605018,154.4,84.4,155.06633342064927,82.48209842831368,154.4,4.399999999999999,152.26176336229182,3.7948714717995493
185,-1.0,0.54,1.0,1.0,-95.0,225.0,-98.51775507069257,223.81080297045244,121.8,191.8,121.3243578772264,197.43165405781053,-13.200000000000003,191.8,-10.038995047481373,194.52123852908184
344,-1.0,0.8,1.0,-1.0,25.0,-155.0,22.08240957842036,-152.97051707208374,-164.0,-94.0,-167.3368891844029,-94.44453820770777,-164.0,106.0,-163.55073443236913,106.27848287507433
191,1.0,0.78,1.0,-1.0,-155.0,25.0,-146.91759230161853,25.273181125427524,-92.4,-162.4,-93.66248364703713,-162.65469887963698,102.6,-162.4,101.81122060279411,-168.85464836801395
205,1.0,0.36,-1.0,1.0,225.0,-95.0,222.02735160632466,-92.83620742249364,161.2,91.2,161.15000455153543,88.36485161540591,161.2,1.2000000000000028,166.68154891885465,4.465293142548361
160,1.0,0.26,-1.0,1.0,225.0,-95.0,220.71018619854414,-94.41211548358264,144.2,74.2,147.46452819540275,75.86043538339983,144.2,9.200000000000003,142.38470221411853,6.35548558590313
247,-1.0,0.32,-1.0,1.0,-95.0,225.0,-94.42664566933779,227.96885973207102,84.4,154.4,80.79467344422127,156.7769979735508,4.399999999999999,154.4,-2.0525978387103443,156.59524382997583
244,1.0,0.76,1.0,-1.0,-155.0,25.0,-153.81314303354046,23.125435840764464,-90.8,-160.8,-92.01580342575953,-162.881334777606,99.2,-160.8,97.75116952573975,-157.04871098135223
8,1.0,0.78,1.0,1.0,225.0,-95.0,221.3707317455016,-97.22695458853909,232.6,162.6,231.0184382375935,161.65443767963177,232.6,-32.400000000000006,223.0739953671383,-35.528807201557456
196,1.0,0.26,-1.0,1.0,225.0,-95.0,223.63533732781005,-90.05663191219217,144.2,74.2,141.4671013811896,63.94648219915894,144.2,9.200000000000003,140.58368521620082,9.578130101356246
229,1.0,0.38,-1.0,-1.0,-155.0,25.0,-158.2763893697532,25.789050038014672,-60.4,-130.4,-62.43432517765441,-137.23718681261343,34.6,-130.4,33.97209369756329,-126.90421336135422
335,-1.0,0.9199999999999999,1.0,-1.0,25.0,-155.0,25.594636112823284,-155.00963847962828,-173.6,-103.6,-177.65092080279985,-107.17354392300521,-173.6,126.39999999999998,-176.49375552254781,129.90580210420114
277,1.0,0.28,-1.0,-1.0,-155.0,25.0,-152.851360975432,22.761722082649428,-52.4,-122.4,-54.60080086735606,-129.47594364481898,17.6,-122.4,25.002997109251567,-120.62223130192235
