,T,Age,AgeTag,Sex,yo1,yo1CF,y1,y1CF,yo2,yo2CF,y2,y2CF,yo3,yo3CF,y3,y3CF
408,1.0,0.26,-1.0,-1.0,-125.0,-5.0,-125.52156745993645,-13.252796090631362,-43.0,-113.0,-44.32274917770343,-112.39313477249411,6.400000000000002,-113.0,9.102531907416065,-115.15882528065828
38,-1.0,0.94,1.0,1.0,-65.0,195.0,-63.51734742439828,186.27461810627486,161.6,231.60000000000002,162.2402281117319,233.1612695761031,-17.0,231.60000000000002,-18.634156240152304,237.44711812021708
217,1.0,0.98,1.0,-1.0,-125.0,-5.0,-127.60783645894165,-1.3046351368958975,-79.0,-149.0,-92.78247625836244,-153.4348957498248,107.19999999999999,-149.0,103.09025117143236,-146.30043879853665
377,1.0,0.12,-1.0,-1.0,-125.0,-5.0,-129.67992013063534,-4.406960485779911,-36.0,-106.0,-38.91490579033792,-96.5022528453724,-13.200000000000001,-106.0,-12.247485180160844,-104.7981563434355
87,-1.0,0.72,1.0,1.0,-65.0,195.0,-64.67108693709922,191.81729277184263,130.79999999999998,200.8,124.02877057057783,200.15036069464887,-5.999999999999993,200.8,-3.1444239198872665,205.96224734975087
19,1.0,0.9199999999999999,1.0,1.0,195.0,-65.0,192.68994620852894,-73.54610987734185,228.8,158.8,227.37804538800404,151.57092291425906,228.8,-15.999999999999986,229.845251550542,-25.256716467000516
70,1.0,0.36,-1.0,1.0,195.0,-65.0,193.10046599286528,-65.35580834303471,150.4,80.4,142.82755651764828,82.7162137088908,150.4,12.000000000000007,155.18134003824343,3.8290353420050796
20,1.0,1.0,1.0,1.0,195.0,-65.0,195.33334729036451,-62.099905773962206,240.0,170.0,240.0405456086325,159.24306839173212,240.0,-20.0,236.36700851606514,-21.8500661846948
85,1.0,0.42,-1.0,1.0,195.0,-65.0,196.1971053712163,-64.7857892621671,158.8,88.8,156.11109139968494,79.35255241833522,158.8,9.0,155.4930795884964,5.035669598691625
445,-1.0,0.66,1.0,-1.0,-5.0,-125.0,-9.947507226115725,-123.33635317546867,-133.0,-63.0,-128.9235831455168,-70.755444637708,-133.0,62.400000000000006,-131.5527973538389,61.70214106108888
466,1.0,0.3,-1.0,-1.0,-125.0,-5.0,-121.21579015666582,0.06528088857693248,-45.0,-115.0,-42.40945663465788,-108.19727800843555,12.0,-115.0,16.204250559677945,-118.10920938677836
271,1.0,0.48,-1.0,-1.0,-125.0,-5.0,-126.65658825540207,-3.594975323737603,-54.0,-124.0,-56.275740880428906,-128.10487271675447,37.2,-124.0,41.90858769815884,-126.24583115541155
51,-1.0,0.78,1.0,1.0,-65.0,195.0,-66.97636085053965,197.26692048696674,139.2,209.2,123.76336422533535,212.44520867447812,-9.000000000000014,209.2,-7.560472854868475,207.27559787950761
153,-1.0,0.86,1.0,1.0,-65.0,195.0,-64.40847253112916,198.97796787048264,150.4,220.39999999999998,143.56911870878,223.8466466831149,-13.0,220.39999999999998,-16.213210330480827,220.80904374152448
142,1.0,0.36,-1.0,1.0,195.0,-65.0,195.06943235863412,-62.508727785666935,150.4,80.4,147.24842705173987,82.56776836211681,150.4,12.000000000000007,148.62860785603712,7.975803178053676
365,-1.0,0.9,1.0,-1.0,-5.0,-125.0,-1.4546870501661147,-131.75631530217518,-145.0,-75.0,-142.92989407280743,-77.32051354073296,-145.0,96.0,-147.51661386232058,92.17103924760586
294,-1.0,0.9199999999999999,1.0,-1.0,-5.0,-125.0,-2.359527940192989,-127.71504454706024,-146.0,-76.0,-148.24511925523993,-83.30682512205311,-146.0,98.79999999999998,-144.05068422494952,97.16279830127877
41,-1.0,0.6799999999999999,1.0,1.0,-65.0,195.0,-63.45377877642488,204.10623397391922,125.19999999999999,195.2,124.15703765789685,192.32198791794073,-4.0,195.2,-1.349770697022238,194.76806136377215
357,-1.0,0.62,1.0,-1.0,-5.0,-125.0,1.907770558022591,-125.93933471022669,-131.0,-61.0,-137.70751742088453,-59.20658129373248,-131.0,56.8,-128.28656215971674,58.103040480254606
270,1.0,0.12,-1.0,-1.0,-125.0,-5.0,-121.67403082819357,8.091664960462461,-36.0,-106.0,-40.85148896212641,-108.45460689675733,-13.200000000000001,-106.0,-4.510485483979423,-110.37037562197483
2,1.0,0.2,-1.0,1.0,195.0,-65.0,190.21097249511698,-67.57582850330787,128.0,58.0,130.19977898634258,60.10996696581306,128.0,20.0,125.42357571593205,22.049194527672448
214,-1.0,0.9,1.0,1.0,-65.0,195.0,-57.47361167229512,192.93888798283263,156.0,226.0,154.65938717037832,218.79329508623357,-15.0,226.0,-18.60067875930337,230.743001909992
226,1.0,0.3,-1.0,1.0,195.0,-65.0,197.5054710613406,-66.57610931834641,142.0,72.0,142.22862965321394,78.557645337283,142.0,15.0,134.28363497960655,16.023042959730383
495,-1.0,0.94,1.0,-1.0,-5.0,-125.0,7.141079477194069,-125.84264194771893,-147.0,-77.0,-142.45293343026043,-72.39370001361121,-147.0,101.6,-143.8706256182982,91.50589443593543
484,-1.0,0.34,-1.0,-1.0,-5.0,-125.0,9.358036605031915,-130.55687389323478,-117.0,-47.0,-116.50126729722119,-44.93097242534633,-117.0,17.600000000000005,-116.9787105364691,15.214780174545059
