,T,Age,AgeTag,Sex,yo1,yo1CF,y1,y1CF,yo2,yo2CF,y2,y2CF,yo3,yo3CF,y3,y3CF
398,-1.0,0.76,1.0,-1.0,-5.0,-125.0,-4.381766877062363,-128.7354847517119,-138.0,-68.0,-142.1967259737747,-73.97643557247996,-138.0,76.4,-132.54209422752294,78.13249528871644
483,-1.0,0.88,1.0,-1.0,-5.0,-125.0,-2.4891901477436864,-123.35139016973991,-144.0,-74.0,-149.59109083605355,-71.22811086429975,-144.0,93.19999999999999,-140.49210612734063,95.86408964882185
458,-1.0,0.74,1.0,-1.0,-5.0,-125.0,-13.738450770014053,-126.00281490836363,-137.0,-67.0,-133.3031982630517,-67.79549182465918,-137.0,73.6,-129.08300290215797,75.94707785381718
415,-1.0,0.52,1.0,-1.0,-5.0,-125.0,-9.43905512398958,-117.84085280979131,-126.0,-56.0,-127.77991651491632,-62.41665560681625,-126.0,42.8,-127.960899725133,32.24970626800913
466,-1.0,0.96,1.0,-1.0,-5.0,-125.0,-9.835396337321821,-124.07060253568027,-148.0,-78.0,-150.26726307346857,-70.3373679073709,-148.0,104.4,-138.83362721224967,104.81046245959425
76,-1.0,0.62,1.0,1.0,-65.0,195.0,-58.12384328502699,196.484503159719,116.8,186.8,123.37775946102013,185.66500428163548,-1.0,186.8,9.27873825737588,183.18896704738526
276,-1.0,0.58,1.0,1.0,-65.0,195.0,-64.21099088410469,194.59856023015337,111.19999999999999,181.2,115.08984797792095,184.28616587769878,1.0,181.2,-1.6627153872828546,188.64555545024655
91,-1.0,0.98,1.0,1.0,-65.0,195.0,-65.07057604059952,188.98672357091,167.2,237.2,166.56227053963434,248.91778433678414,-19.0,237.2,-16.29023744101302,235.44441582311558
32,-1.0,0.6799999999999999,1.0,1.0,-65.0,195.0,-70.41491799387295,188.2788733849715,125.19999999999999,195.2,116.64289275064529,194.18932993214966,-4.0,195.2,-2.177625490409249,205.2013010577762
286,-1.0,0.62,1.0,-1.0,-5.0,-125.0,-5.855808341849974,-131.91127325237383,-131.0,-61.0,-133.88218237696992,-63.861105401120064,-131.0,56.8,-128.31954770200477,49.98696103180952
122,-1.0,0.88,1.0,1.0,-65.0,195.0,-63.071886165983514,192.61712191569995,153.2,223.2,144.4405667109656,219.4638332312503,-14.0,223.2,-9.594372701166932,224.0443856459595
493,-1.0,0.56,1.0,-1.0,-5.0,-125.0,-6.965172233938545,-112.56622485684915,-128.0,-58.0,-130.5286162941017,-59.78248687154913,-128.0,48.400000000000006,-138.46442158656868,45.88513986596392
269,-1.0,0.66,1.0,-1.0,-5.0,-125.0,-10.52233824496044,-125.4507392810465,-133.0,-63.0,-130.63370730325897,-66.07098086512808,-133.0,62.400000000000006,-132.57055465487772,63.41751187170787
240,-1.0,0.8400000000000001,1.0,-1.0,-5.0,-125.0,-7.4757925860792325,-124.96998351396664,-142.0,-72.0,-135.06587724257125,-70.39451412998565,-142.0,87.60000000000002,-143.42583364847266,83.30336251962741
404,-1.0,0.62,1.0,-1.0,-5.0,-125.0,-8.152473987021207,-120.2230068718067,-131.0,-61.0,-140.94303134544114,-59.915098205079,-131.0,56.8,-135.75152343116497,55.54392804337559
475,-1.0,0.8,1.0,-1.0,-5.0,-125.0,1.6721123951474102,-125.8125372709614,-140.0,-70.0,-135.8703898668886,-73.20776107621721,-140.0,82.0,-135.03078769340146,81.35536519473061
219,-1.0,0.74,1.0,1.0,-65.0,195.0,-67.29141890529701,191.82025216342183,133.6,203.60000000000002,137.18966449086565,199.08645980174452,-7.0,203.60000000000002,-14.816297697499975,207.631647212579
133,-1.0,0.98,1.0,1.0,-65.0,195.0,-66.58822021755682,192.26231863848272,167.2,237.2,164.80205199141884,228.96323540289995,-19.0,237.2,-22.20714972945423,239.88058649936775
47,-1.0,0.72,1.0,1.0,-65.0,195.0,-67.82906930652892,204.64602180407752,130.79999999999998,200.8,131.2706565477979,207.76219633133684,-5.999999999999993,200.8,-6.759786534392804,202.26531004199336
182,-1.0,0.78,1.0,1.0,-65.0,195.0,-61.17134585614579,194.9698494053109,139.2,209.2,144.81962872917893,210.75135260633573,-9.000000000000014,209.2,-3.2469895621349494,206.1894581340313
403,-1.0,0.72,1.0,-1.0,-5.0,-125.0,-0.38575645264225944,-121.3717921693289,-136.0,-66.0,-144.57187513918973,-66.15378078312813,-136.0,70.79999999999998,-136.29523339541075,74.39603497979178
474,-1.0,0.88,1.0,-1.0,-5.0,-125.0,-4.194161799719144,-125.15441694428448,-144.0,-74.0,-137.2500309575013,-75.22569526659255,-144.0,93.19999999999999,-133.87398876058012,87.43601417289776
