,T,Age,AgeTag,Sex,yo1,yo1CF,y1,y1CF,yo2,yo2CF,y2,y2CF,yo3,yo3CF,y3,y3CF
332,-1.0,0.62,1.0,-1.0,-5.0,-125.0,-7.087830511302345,-123.04727281458216,-131.0,-61.0,-138.37068978123355,-52.62412991418733,-131.0,56.8,-123.69831331848863,58.90320475990819
419,-1.0,0.86,1.0,-1.0,-5.0,-125.0,1.0425915971147077,-129.91872140772568,-143.0,-73.0,-147.95252387470057,-74.29288137054004,-143.0,90.4,-145.62146448079315,84.52438629159016
102,-1.0,0.66,1.0,1.0,-65.0,195.0,-61.775538565025876,188.06277208294614,122.4,192.39999999999998,130.63226032658395,198.30822338237115,-3.0,192.39999999999998,-4.407022805981377,196.79810317154556
264,1.0,0.9199999999999999,1.0,-1.0,-125.0,-5.0,-121.65377782193136,-3.474419964037267,-76.0,-146.0,-84.98782178387684,-141.17381677536164,98.79999999999998,-146.0,100.32378994055937,-147.66368554825743
137,-1.0,0.66,1.0,1.0,-65.0,195.0,-70.04833973088444,199.73558266832717,122.4,192.39999999999998,114.07197661258235,197.08820715623582,-3.0,192.39999999999998,-2.8898132418831746,190.13764140948663
218,1.0,0.76,1.0,-1.0,-125.0,-5.0,-129.148210743927,-10.777688396950028,-68.0,-138.0,-62.24292900569038,-143.90712817793974,76.4,-138.0,68.39981420586855,-137.4831568285456
356,-1.0,0.94,1.0,-1.0,-5.0,-125.0,-5.297982741038411,-125.7118997948845,-147.0,-77.0,-148.6656132898922,-76.89884882639883,-147.0,101.6,-144.50997785541648,102.3697004365487
333,-1.0,0.76,1.0,-1.0,-5.0,-125.0,-3.0966767600659217,-121.65731938317998,-138.0,-68.0,-142.1899832272444,-69.03601768802065,-138.0,76.4,-134.52351404361065,81.06149906273174
133,-1.0,0.9,1.0,1.0,-65.0,195.0,-63.2964165488917,188.89001407754938,156.0,226.0,161.9057565744501,220.74231507474886,-15.0,226.0,-5.232740468219566,221.02977794065802
7,1.0,0.7,1.0,1.0,195.0,-65.0,196.7150377539456,-62.10520474104164,198.0,128.0,209.27742125369136,127.51177622433003,198.0,-5.0,199.86255408248198,-0.7749645349638161
422,-1.0,0.56,1.0,-1.0,-5.0,-125.0,-2.7271391710486417,-117.85904113635439,-128.0,-58.0,-123.45431029264188,-59.3193319330896,-128.0,48.400000000000006,-128.35090663404202,53.44375029492927
131,-1.0,0.56,1.0,1.0,-65.0,195.0,-68.21191755494361,205.86307592286633,108.4,178.4,111.93659718154163,176.56104888850322,2.0,178.4,3.281435495583106,179.4447943994454
94,-1.0,0.72,1.0,1.0,-65.0,195.0,-58.56217882025199,193.52544306999638,130.79999999999998,200.8,133.50332934040904,199.10181637459598,-5.999999999999993,200.8,-17.310539026773355,200.00877468845673
24,1.0,0.64,1.0,1.0,195.0,-65.0,189.84366714125093,-71.38180785524268,189.60000000000002,119.6,178.56272423253358,112.5305758470475,189.60000000000002,-2.000000000000007,191.04616037263878,-0.42172519234213546
177,-1.0,0.8400000000000001,1.0,1.0,-65.0,195.0,-64.89747104865064,194.59053463811927,147.60000000000002,217.60000000000002,142.7840931085918,215.8247696060026,-12.0,217.60000000000002,-18.507857464825857,218.7646877643451
458,-1.0,0.78,1.0,-1.0,-5.0,-125.0,-4.609211482433107,-126.68083218815742,-139.0,-69.0,-137.29084582936082,-77.64703923556513,-139.0,79.20000000000002,-136.7970795712538,77.90803841901575
